song_id|song_title|album_id|album_title|cover_art_url|performer_id|performer_name|performer_img_url|song_release_date|song_release_year|song_release_month|song_release_day|apple_music_player_url|producer_id
54969|Nobody's Perfect|11280|Cole World: The Sideline Story|https://images.genius.com/40e3a5c128f6db9b27cebe6606882165.1000x1000x1.jpg|69|J. Cole|https://images.genius.com/2cd936e786e1ab454043327d585c7702.1000x1000x1.jpg|2012-02-07|2012|2|7|https://genius.com/songs/54969/apple_music_player|1529
4176|Work It|6639|Under Construction|https://images.genius.com/5dfa9016abf58bcec676c0b77a31f2bc.1000x1000x1.jpg|1529|Missy Elliott|https://images.genius.com/89d1c14239087451a1f363fa21e2525d.768x768x1.jpg|2002-09-01|2002|9|1|https://genius.com/songs/4176/apple_music_player|1529
478467|Thirsty|108179|PARTYNEXTDOOR TWO|https://images.genius.com/31aab2fb47b6f492aeb6fa0f76aaa13b.846x846x1.png|47131|PARTYNEXTDOOR|https://images.genius.com/c65ff20b71517c45789a0d81aa677835.1000x1000x1.png|2014-07-29|2014|7|29|https://genius.com/songs/478467/apple_music_player|1529
3858677|Potato Salad|448031|WANG$AP|https://images.genius.com/3634297a2d74dc2b08a4c52588658752.1000x1000x1.png|1602594|Tyler, The Creator & A$AP Rocky|https://images.genius.com/b8c24b06eacb90b3ff1fac17e033867a.886x886x1.png|2018-07-24|2018|7|24|https://genius.com/songs/3858677/apple_music_player|1529
2368201|WTF (Where They From)||||1529|Missy Elliott|https://images.genius.com/89d1c14239087451a1f363fa21e2525d.768x768x1.jpg|2015-11-12|2015|11|12|https://genius.com/songs/2368201/apple_music_player|1529
729410|Million||||20064|Tink|https://images.genius.com/289461b429caa9a814025ecb9e50a968.600x600x1.jpg|2015-05-08|2015|5|8|https://genius.com/songs/729410/apple_music_player|1529
32486|Lady Marmalade|449373|Music From Baz Luhrmann's Film Moulin Rouge (Original Motion Picture Soundtrack)|https://images.genius.com/d11bcc555a12be6bc9795629b13a49e0.1000x1000x1.jpg|1467924|Lil' Kim, Mýa, Christina Aguilera & P!nk|https://images.genius.com/306f0e22bd102a407a7160822d7b842c.421x421x1.jpg|2001-03-27|2001|3|27|https://genius.com/songs/32486/apple_music_player|1529
1612|Pony|6004|Ginuwine...the Bachelor|https://images.genius.com/c45932bd06ca025ea69f27cc4a56b17c.953x953x1.jpg|816|Ginuwine|https://images.genius.com/ace94ad93edf0e7b067aa8a3a64fc406.1000x1000x1.jpg|1996-08-20|1996|8|20|https://genius.com/songs/1612/apple_music_player|1529
3681288|​borderline|393916|Sweetener|https://images.genius.com/79ba687f1d1eb0fbebcde2aeda7c211f.939x939x1.jpg|26507|Ariana Grande|https://images.genius.com/285268c9b4e93680f6e01377fb478df9.814x814x1.jpg|2018-08-17|2018|8|17|https://genius.com/songs/3681288/apple_music_player|1529
4815|Bria's Interlude|2627|So Far Gone|https://images.genius.com/83ad0a4cdf492e299e507a370ad173a4.1000x1000x1.jpg|130|Drake|https://images.genius.com/d88b9e6b78704998334786ea8fef35b8.1000x1000x1.jpg|2009-02-13|2009|2|13|https://genius.com/songs/4815/apple_music_player|1529
