song_id,song_title,album_id,album_title,cover_art_url,performer_id,performer_name,performer_img_url,song_release_date,song_release_year,song_release_month,song_release_day,apple_music_player_url,producer_id
3518857,Mia Khalifa,484350,ILF2*,https://images.genius.com/3caffecc31ceef108310e963a9866e66.1000x1000x1.png,1324375,​iLOVEFRiDAY,https://images.genius.com/05ab9eecbb7435920673de19a14104c7.640x640x1.png,2018-02-13,2018,2,13,https://genius.com/songs/3518857/apple_music_player,1324375
3445405,Travel Ban,397935,I Love Friday - EP,https://images.genius.com/78b4ff3dd369177e45f8f663ccbc805f.554x554x1.png,1324375,​iLOVEFRiDAY,https://images.genius.com/05ab9eecbb7435920673de19a14104c7.640x640x1.png,2018-01-12,2018,1,12,https://genius.com/songs/3445405/apple_music_player,1324375
3710404,Woah Vicky,484350,ILF2*,https://images.genius.com/3caffecc31ceef108310e963a9866e66.1000x1000x1.png,1324375,​iLOVEFRiDAY,https://images.genius.com/05ab9eecbb7435920673de19a14104c7.640x640x1.png,2018-05-09,2018,5,9,https://genius.com/songs/3710404/apple_music_player,1324375
3479268,Sauce It Up,484350,ILF2*,https://images.genius.com/3caffecc31ceef108310e963a9866e66.1000x1000x1.png,1324375,​iLOVEFRiDAY,https://images.genius.com/05ab9eecbb7435920673de19a14104c7.640x640x1.png,2018-01-29,2018,1,29,https://genius.com/songs/3479268/apple_music_player,1324375
3459741,Hate Me,397935,I Love Friday - EP,https://images.genius.com/78b4ff3dd369177e45f8f663ccbc805f.554x554x1.png,1324375,​iLOVEFRiDAY,https://images.genius.com/05ab9eecbb7435920673de19a14104c7.640x640x1.png,2017-10-29,2017,10,29,https://genius.com/songs/3459741/apple_music_player,1324375
4145085,Mia Khalifa (Cover),,,,1661752,MDFashionCo,https://images.genius.com/55f29563f18c1152818bec7330e04d5a.400x400x1.jpg,2018-11-28,2018,11,28,https://genius.com/songs/4145085/apple_music_player,1324375
3459644,That's A Shame,397935,I Love Friday - EP,https://images.genius.com/78b4ff3dd369177e45f8f663ccbc805f.554x554x1.png,1324375,​iLOVEFRiDAY,https://images.genius.com/05ab9eecbb7435920673de19a14104c7.640x640x1.png,2017-11-19,2017,11,19,https://genius.com/songs/3459644/apple_music_player,1324375
3459691,Judge Me,397935,I Love Friday - EP,https://images.genius.com/78b4ff3dd369177e45f8f663ccbc805f.554x554x1.png,1324375,​iLOVEFRiDAY,https://images.genius.com/05ab9eecbb7435920673de19a14104c7.640x640x1.png,2017-12-02,2017,12,2,https://genius.com/songs/3459691/apple_music_player,1324375
3584482,Sad Dontai,479402,Sad Dontai,https://assets.genius.com/images/default_cover_art.png?1550698131,1420797,Poudii,https://images.genius.com/c6df5c6673611d764f33e54f858a2426.900x900x1.jpg,2018-03-15,2018,3,15,https://genius.com/songs/3584482/apple_music_player,1324375
3596816,SKiRT,484350,ILF2*,https://images.genius.com/3caffecc31ceef108310e963a9866e66.1000x1000x1.png,1324375,​iLOVEFRiDAY,https://images.genius.com/05ab9eecbb7435920673de19a14104c7.640x640x1.png,2018-03-21,2018,3,21,https://genius.com/songs/3596816/apple_music_player,1324375
4017253,JASMiNE,484350,ILF2*,https://images.genius.com/3caffecc31ceef108310e963a9866e66.1000x1000x1.png,1324375,​iLOVEFRiDAY,https://images.genius.com/05ab9eecbb7435920673de19a14104c7.640x640x1.png,2018-10-15,2018,10,15,https://genius.com/songs/4017253/apple_music_player,1324375
3852923,Someone New,484350,ILF2*,https://images.genius.com/3caffecc31ceef108310e963a9866e66.1000x1000x1.png,1324375,​iLOVEFRiDAY,https://images.genius.com/05ab9eecbb7435920673de19a14104c7.640x640x1.png,2018-07-20,2018,7,20,https://genius.com/songs/3852923/apple_music_player,1324375
3786904,FAKE FRIENDS,484350,ILF2*,https://images.genius.com/3caffecc31ceef108310e963a9866e66.1000x1000x1.png,1324375,​iLOVEFRiDAY,https://images.genius.com/05ab9eecbb7435920673de19a14104c7.640x640x1.png,2018-06-16,2018,6,16,https://genius.com/songs/3786904/apple_music_player,1324375
4124224,Mia Khalifa (Russian Parody),,,,624632,NFKRZ,https://images.genius.com/9c9331b5ed45c606fe9f796f4890c8df.512x512x1.jpg,2018-11-28,2018,11,28,https://genius.com/songs/4124224/apple_music_player,1324375
3870887,Throw It Away,,,,1244423,Lil Perfect,https://images.genius.com/ccc75aa44d5d9f0d7392877503914f09.499x499x1.jpg,2018-07-26,2018,7,26,https://genius.com/songs/3870887/apple_music_player,1324375
3880403,MOLLY,484350,ILF2*,https://images.genius.com/3caffecc31ceef108310e963a9866e66.1000x1000x1.png,1324375,​iLOVEFRiDAY,https://images.genius.com/05ab9eecbb7435920673de19a14104c7.640x640x1.png,2018-08-04,2018,8,4,https://genius.com/songs/3880403/apple_music_player,1324375
3774636,Come Over,484350,ILF2*,https://images.genius.com/3caffecc31ceef108310e963a9866e66.1000x1000x1.png,1324375,​iLOVEFRiDAY,https://images.genius.com/05ab9eecbb7435920673de19a14104c7.640x640x1.png,2018-06-09,2018,6,9,https://genius.com/songs/3774636/apple_music_player,1324375
4077810,FUCK iT,484350,ILF2*,https://images.genius.com/3caffecc31ceef108310e963a9866e66.1000x1000x1.png,1324375,​iLOVEFRiDAY,https://images.genius.com/05ab9eecbb7435920673de19a14104c7.640x640x1.png,,,,,https://genius.com/songs/4077810/apple_music_player,1324375
4017178,LONG HAiR (Snippet)*,484350,ILF2*,https://images.genius.com/3caffecc31ceef108310e963a9866e66.1000x1000x1.png,1324375,​iLOVEFRiDAY,https://images.genius.com/05ab9eecbb7435920673de19a14104c7.640x640x1.png,,,,,https://genius.com/songs/4017178/apple_music_player,1324375
4131129,Untitled,484350,ILF2*,https://images.genius.com/3caffecc31ceef108310e963a9866e66.1000x1000x1.png,1324375,​iLOVEFRiDAY,https://images.genius.com/05ab9eecbb7435920673de19a14104c7.640x640x1.png,,,,,https://genius.com/songs/4131129/apple_music_player,1324375
