song_id,song_title,song_release_date,song_release_year,song_release_month,song_release_day,apple_music_player_url
2843748,Mood,2018-01-05,2018,1,5,https://genius.com/songs/2843748/apple_music_player
4149677,Hmmm,2018-12-10,2018,12,10,https://genius.com/songs/4149677/apple_music_player
2879366,Outro [Must Be Nice],2016-09-19,2016,9,19,https://genius.com/songs/2879366/apple_music_player
3914363,Půl Milionu v Rakvi,,,,,https://genius.com/songs/3914363/apple_music_player
3357384,Thousand Ways,2017-12-12,2017,12,12,https://genius.com/songs/3357384/apple_music_player
4124467,So High,2018-11-30,2018,11,30,https://genius.com/songs/4124467/apple_music_player
3401103,WTF!?,2017-12-28,2017,12,28,https://genius.com/songs/3401103/apple_music_player
4054287,Smutty (Intro),2018-11-02,2018,11,2,https://genius.com/songs/4054287/apple_music_player
3639258,For the Night,2018-04-13,2018,4,13,https://genius.com/songs/3639258/apple_music_player
3639257,Your Eyes are Bleeding,2018-04-13,2018,4,13,https://genius.com/songs/3639257/apple_music_player
3639259,Look Up Kid,2018-04-13,2018,4,13,https://genius.com/songs/3639259/apple_music_player
4108897,BUT I STILL RESPECT WOMEN,2018-11-21,2018,11,21,https://genius.com/songs/4108897/apple_music_player
3465167,Flowers & Rope,2018-04-13,2018,4,13,https://genius.com/songs/3465167/apple_music_player
3639262,At the Top,2018-04-13,2018,4,13,https://genius.com/songs/3639262/apple_music_player
3635079,24s*,,,,,https://genius.com/songs/3635079/apple_music_player
3639263,Little Angel,2018-04-13,2018,4,13,https://genius.com/songs/3639263/apple_music_player
3208296,Mayor,2017-08-23,2017,8,23,https://genius.com/songs/3208296/apple_music_player
3195630,Ankle,2018-07-30,2018,7,30,https://genius.com/songs/3195630/apple_music_player
4054290,Resort,2018-11-02,2018,11,2,https://genius.com/songs/4054290/apple_music_player
3796021,FBC,2018-06-22,2018,6,22,https://genius.com/songs/3796021/apple_music_player
3745032,Radar Tower,2018-05-30,2018,5,30,https://genius.com/songs/3745032/apple_music_player
3135968,Pretty Bull,2017-06-27,2017,6,27,https://genius.com/songs/3135968/apple_music_player
3256297,In Tune,2017-08-24,2017,8,24,https://genius.com/songs/3256297/apple_music_player
4070848,Bless Yo Drip,2018-11-05,2018,11,5,https://genius.com/songs/4070848/apple_music_player
3208356,Islander,2017-08-24,2017,8,24,https://genius.com/songs/3208356/apple_music_player
3655544,Boss,2018-05-04,2018,5,4,https://genius.com/songs/3655544/apple_music_player
3210409,Made For This,2017-08-25,2017,8,25,https://genius.com/songs/3210409/apple_music_player
3192946,Do What I Want,2017-07-19,2017,7,19,https://genius.com/songs/3192946/apple_music_player
2960183,Money Call,2016-12-13,2016,12,13,https://genius.com/songs/2960183/apple_music_player
3859055,So High (Remix),2018-12-03,2018,12,3,https://genius.com/songs/3859055/apple_music_player
3210451,Leppy Coqui,,,,,https://genius.com/songs/3210451/apple_music_player
