song_id|song_title|song_release_date|song_release_year|song_release_month|song_release_day|apple_music_player_url
3047140|LUST.|2017-04-14|2017|4|14|https://genius.com/songs/3047140/apple_music_player
2472236|All Night|2016-05-12|2016|5|12|https://genius.com/songs/2472236/apple_music_player
682507|Girl|2015-06-23|2015|6|23|https://genius.com/songs/682507/apple_music_player
1926559|P's & Q's|2015-05-26|2015|5|26|https://genius.com/songs/1926559/apple_music_player
2452034|GLOWED UP|2016-04-07|2016|4|7|https://genius.com/songs/2452034/apple_music_player
2467600|YOU'RE THE ONE|2016-05-06|2016|5|6|https://genius.com/songs/2467600/apple_music_player
2448865|Only Girl|2016-04-01|2016|4|1|https://genius.com/songs/2448865/apple_music_player
2467594|GOT IT GOOD|2016-05-06|2016|5|6|https://genius.com/songs/2467594/apple_music_player
723729|Rush|2015-02-04|2015|2|4|https://genius.com/songs/723729/apple_music_player
3425329|Egyptian Luvr|2018-01-10|2018|1|10|https://genius.com/songs/3425329/apple_music_player
2254487|Your Love|2015-08-21|2015|8|21|https://genius.com/songs/2254487/apple_music_player
3017488|Meditation|2017-03-09|2017|3|9|https://genius.com/songs/3017488/apple_music_player
691520|DRIVE ME CRAZY|2015-01-27|2015|1|27|https://genius.com/songs/691520/apple_music_player
2399066|Lite Weight|2016-01-15|2016|1|15|https://genius.com/songs/2399066/apple_music_player
2290160|Say Sumthin|2015-08-28|2015|8|28|https://genius.com/songs/2290160/apple_music_player
2845003|Fall In Love|2016-08-26|2016|8|26|https://genius.com/songs/2845003/apple_music_player
459387|Sober Thoughts|2014-01-01|2014|1|1|https://genius.com/songs/459387/apple_music_player
2845709|Communicate|2016-09-23|2016|9|23|https://genius.com/songs/2845709/apple_music_player
2467595|TOGETHER|2016-05-06|2016|5|6|https://genius.com/songs/2467595/apple_music_player
492216|Wimme Nah|2014-08-08|2014|8|8|https://genius.com/songs/492216/apple_music_player
3020862|Lavender (Nightfall Remix)|2017-03-12|2017|3|12|https://genius.com/songs/3020862/apple_music_player
2376192|Blakkst Skn|2015-09-23|2015|9|23|https://genius.com/songs/2376192/apple_music_player
3082026|Your Time|2017-05-09|2017|5|9|https://genius.com/songs/3082026/apple_music_player
3016392|Alexys|2017-03-27|2017|3|27|https://genius.com/songs/3016392/apple_music_player
3107348|Heal You|2017-06-01|2017|6|1|https://genius.com/songs/3107348/apple_music_player
4013347|Understood|2018-10-12|2018|10|12|https://genius.com/songs/4013347/apple_music_player
2467602|LITE SPOTS|2016-05-10|2016|5|10|https://genius.com/songs/2467602/apple_music_player
544258|LEAVE ME ALONE|2014-08-12|2014|8|12|https://genius.com/songs/544258/apple_music_player
