song_id|song_title|album_id|album_title|cover_art_url|performer_id|performer_name|performer_img_url|song_release_date|song_release_year|song_release_month|song_release_day|apple_music_player_url|producer_id
136498|Shoot Me In The Head|28706|Legends Never Die|https://images.genius.com/c839ae29cd32413eb20a1c6585d7d604.1000x1000x1.jpg|320|R.A. The Rugged Man|https://images.genius.com/8fff7f98b3275b4fa6a6a43f01159e31.899x899x1.jpg|2013-04-30|2013|4|30|https://genius.com/songs/136498/apple_music_player|7856
399087|Rapid Eye Movement|21705|PTSD: Post Traumatic Stress Disorder|https://images.genius.com/686aab555fbbb698ceb705b0483ec393.1000x1000x1.jpg|684|Pharoahe Monch|https://images.genius.com/4c25d91d2559c6f7b2476ec5c1c16437.384x384x1.jpg|2014-04-15|2014|4|15|https://genius.com/songs/399087/apple_music_player|7856
30416|Nostalgia|5423|Port Authority|https://images.genius.com/6c276fdbe5d9f0b3012137cab87007b5.500x500x1.jpg|7856|Marco Polo|https://s3.amazonaws.com/rapgenius/up-marco_polo.jpg|2007-05-15|2007|5|15|https://genius.com/songs/30416/apple_music_player|7856
3348060|Brasa||||394461|Mundo Segundo & Sam the Kid|https://images.genius.com/7c7b263690ff109bba4294c5796b4638.590x590x1.jpg|2017-12-03|2017|12|3|https://genius.com/songs/3348060/apple_music_player|7856
2821707|Long Time Coming|166075|A-F-R-O POLO|https://images.genius.com/dcf4e435e0a368e77ad41dd030567a07.800x800x1.jpg|133188|A-F-R-O|https://images.genius.com/b1ea4bb9e1ad3dbe21ddda74c004c69f.1000x1000x1.jpg|2016-07-15|2016|7|15|https://genius.com/songs/2821707/apple_music_player|7856
399247|Time2|21705|PTSD: Post Traumatic Stress Disorder|https://images.genius.com/686aab555fbbb698ceb705b0483ec393.1000x1000x1.jpg|684|Pharoahe Monch|https://images.genius.com/4c25d91d2559c6f7b2476ec5c1c16437.384x384x1.jpg|2014-04-15|2014|4|15|https://genius.com/songs/399247/apple_music_player|7856
204925|Gospel Rap|29940|Newport Authority 2|https://images.genius.com/ey4sef3dcvetmtbypqfssrp54.500x500x1.jpg|7856|Marco Polo|https://s3.amazonaws.com/rapgenius/up-marco_polo.jpg|||||https://genius.com/songs/204925/apple_music_player|7856
3556939|So Help Me God|407078|No News Is Good News|https://images.genius.com/30200499ce58273491ea1835cc271af8.1000x1000x1.jpg|1021|Phonte|https://s3.amazonaws.com/rapgenius/phonte.jpg|2018-03-02|2018|3|2|https://genius.com/songs/3556939/apple_music_player|7856
141467|G.U.R.U.|45725|PA2: The Director's Cut|https://images.genius.com/eueyxqu5j4wgog00yr76iirve.640x640x1.jpg|7856|Marco Polo|https://s3.amazonaws.com/rapgenius/up-marco_polo.jpg|2013-04-18|2013|4|18|https://genius.com/songs/141467/apple_music_player|7856
51559|W.A.R.|7406|W.A.R. (We Are Renegades)|https://images.genius.com/2694343eb76859336bf01cf74ae9f24b.250x250x1.jpg|684|Pharoahe Monch|https://images.genius.com/4c25d91d2559c6f7b2476ec5c1c16437.384x384x1.jpg|2011-03-22|2011|3|22|https://genius.com/songs/51559/apple_music_player|7856
399519|The Jungle|21705|PTSD: Post Traumatic Stress Disorder|https://images.genius.com/686aab555fbbb698ceb705b0483ec393.1000x1000x1.jpg|684|Pharoahe Monch|https://images.genius.com/4c25d91d2559c6f7b2476ec5c1c16437.384x384x1.jpg|2014-04-15|2014|4|15|https://genius.com/songs/399519/apple_music_player|7856
94038|Crime Library|18548|God of the Serengeti|https://images.genius.com/d3475b9836bf370c3797190ad070da1a.1000x1000x1.jpg|319|Vinnie Paz|https://images.genius.com/76e7ec281e4b7d297edf6b9a4d230233.600x600x1.jpg|||||https://genius.com/songs/94038/apple_music_player|7856
3052990|Nine Point Five|339648|The Seven |https://images.genius.com/ff60c5225d4b3de242cc8697ee9a1bd1.630x630x1.jpg|1117382|Styles P & Talib Kweli|https://images.genius.com/6ca216235a43b304c8f8533bdd604426.462x462x1.jpg|2017-04-12|2017|4|12|https://genius.com/songs/3052990/apple_music_player|7856
2821712|Sunshine and Flowers|166075|A-F-R-O POLO|https://images.genius.com/dcf4e435e0a368e77ad41dd030567a07.800x800x1.jpg|133188|A-F-R-O|https://images.genius.com/b1ea4bb9e1ad3dbe21ddda74c004c69f.1000x1000x1.jpg|2016-07-15|2016|7|15|https://genius.com/songs/2821712/apple_music_player|7856
2821711|Swarm|166075|A-F-R-O POLO|https://images.genius.com/dcf4e435e0a368e77ad41dd030567a07.800x800x1.jpg|133188|A-F-R-O|https://images.genius.com/b1ea4bb9e1ad3dbe21ddda74c004c69f.1000x1000x1.jpg|2016-07-15|2016|7|15|https://genius.com/songs/2821711/apple_music_player|7856
