song_id|song_title|album_id|album_title|cover_art_url|performer_id|performer_name|performer_img_url|song_release_date|song_release_year|song_release_month|song_release_day|apple_music_player_url|producer_id
2023647|$ave Dat Money|116828|Professional Rapper|https://images.genius.com/14cb14f95be93a484fb28e180f91b8f7.960x955x1.jpg|47589|Lil Dicky|https://images.genius.com/a3d25d0210e13494897cca2f0441ba4c.1000x1000x1.jpg|2015-06-10|2015|6|10|https://genius.com/songs/2023647/apple_music_player|337
1043|Good Life|4345|Graduation|https://images.genius.com/db8cf20e3bf2357483e4e5b2d5921eb8.1000x1000x1.jpg|72|Kanye West|https://images.genius.com/3a5e35c68e9ed7bf9a2a63bfa51b261e.675x675x1.jpg|2007-10-02|2007|10|2|https://genius.com/songs/1043/apple_music_player|337
2472239|Finish Line / Drown|150853|Coloring Book|https://images.genius.com/2e0b7d55f91e7f8402dc255e31ebebe6.750x750x1.jpg|16751|Chance the Rapper|https://images.genius.com/d5771671554a8976b034671291d2bca7.527x527x1.jpg|2016-05-12|2016|5|12|https://genius.com/songs/2472239/apple_music_player|337
20062|Low|3128|Mail On Sunday|https://images.genius.com/a7bddf15d0582810be4af2e8d50aee84.600x600x1.jpg|1081|Flo Rida|https://images.genius.com/0c53aacbe8eb21d44f3a7faf98e26f45.658x658x1.jpg|2007-10-09|2007|10|9|https://genius.com/songs/20062/apple_music_player|337
204096|Up Down (Do This All Day)|333023|T-Pain Presents Happy Hour: The Greatest Hits|https://images.genius.com/ef61bfd93c024f87f3339c56148d0251.600x600x1.jpg|337|T-Pain|https://images.genius.com/6efed4f2f043ca2d708512a157481569.720x720x1.jpg|2013-08-13|2013|8|13|https://genius.com/songs/204096/apple_music_player|337
49158|How to Hate|10768|Tha Carter IV|https://images.genius.com/36794982fcdfef6d2d2b62ec8bd80a16.1000x1000x1.jpg|4|Lil Wayne|https://images.genius.com/f903dae2533e450c8d3cb233aa846020.745x745x1.jpg|2011-08-29|2011|8|29|https://genius.com/songs/49158/apple_music_player|337
5687|Buy U A Drank (Shawty Snappin')|9695|Epiphany|https://images.genius.com/cf73b3c0367ce45f5a6bebbc8b65ed71.1000x1000x1.jpg|337|T-Pain|https://images.genius.com/6efed4f2f043ca2d708512a157481569.720x720x1.jpg|2007-02-20|2007|2|20|https://genius.com/songs/5687/apple_music_player|337
62959|Bag Of Money|18084|Self Made Volume 2|https://images.genius.com/13f7f384d6cea0dbe8d7258815fb54b0.500x500x1.jpg|396|Wale|https://images.genius.com/e0cde0eabe61c1ddca97cce2386792d2.421x421x1.jpg|2012-04-03|2012|4|3|https://genius.com/songs/62959/apple_music_player|337
732|All I Do Is Win|2458|Victory|https://images.genius.com/ece673cf954c13308ddb728551acb5db.220x220x1.jpg|158|DJ Khaled|https://images.genius.com/78bbf6a23efa15b7b7e8138e99ed32ed.1000x1000x1.jpg|2010-02-08|2010|2|8|https://genius.com/songs/732/apple_music_player|337
4022552|Who Hurt You?||||161892|Daniel Caesar|https://images.genius.com/7a0ed25371c0e2021a1afc39980604d2.1000x1000x1.png|2018-10-16|2018|10|16|https://genius.com/songs/4022552/apple_music_player|337
404|Make Her Say (I Poke Her Face)|19137|Dat Kid From Cleveland|https://images.genius.com/474116e13af772abd6384cee03c992a6.1000x1000x1.png|68|Kid Cudi|https://images.genius.com/57fc91d7548f4e591a971ea7f5443a88.355x355x1.jpg|2009-06-09|2009|6|9|https://genius.com/songs/404/apple_music_player|337
3402|RoboCop|4339|808s & Heartbreak|https://images.genius.com/a769512d2736d6039c4592f688f1193e.1000x1000x1.jpg|72|Kanye West|https://images.genius.com/3a5e35c68e9ed7bf9a2a63bfa51b261e.675x675x1.jpg|2008-11-24|2008|11|24|https://genius.com/songs/3402/apple_music_player|337
4592|Can't Believe It|9701|Thr33 Ringz|https://images.genius.com/1c9a02cd6c726adaf48e44273aa15ed7.500x500x1.jpg|337|T-Pain|https://images.genius.com/6efed4f2f043ca2d708512a157481569.720x720x1.jpg|2008-07-29|2008|7|29|https://genius.com/songs/4592/apple_music_player|337
3317632|One Way|243131|FREE 6LACK|https://images.genius.com/9f111ac21b205f296ae84413d00f14a2.1000x1000x1.jpg|189848|6LACK|https://images.genius.com/103257aeaf421fb834abe9d35aa2fabf.640x640x1.jpg|2017-11-14|2017|11|14|https://genius.com/songs/3317632/apple_music_player|337
129193|B.I.T.C.H.|30150|Something Else|https://images.genius.com/9d1e1c938850d53aa216f2bec0e2ef9c.1000x1000x1.jpg|506|Tech N9ne|https://images.genius.com/ea417a62cc4e48aba86c9d2a626c952d.406x373x1.png|2013-07-30|2013|7|30|https://genius.com/songs/129193/apple_music_player|337
4514|Kiss Kiss|1550|Exclusive|https://images.genius.com/8d74c85f105377027c717a92d47649dc.640x640x1.jpg|438|Chris Brown|https://images.genius.com/2965b4467bf13c3fcac1675fa595c580.472x472x1.png|2007-09-11|2007|9|11|https://genius.com/songs/4514/apple_music_player|337
3607|I'm On a Boat|5114|Incredibad|https://images.genius.com/2a9e1774229ece0e8b4bcfe872da3ce7.900x900x1.jpg|940|The Lonely Island|https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg|2009-02-03|2009|2|3|https://genius.com/songs/3607/apple_music_player|337
6171|I'm 'N Luv (Wit a Stripper)|9699|Rappa Ternt Sanga|https://images.genius.com/6113edbb29a8a06620f490327d25d59f.1000x1000x1.jpg|337|T-Pain|https://images.genius.com/6efed4f2f043ca2d708512a157481569.720x720x1.jpg|2005-12-06|2005|12|6|https://genius.com/songs/6171/apple_music_player|337
37362|Shawty|7605|The Real Testament|https://images.genius.com/833ec3b321b44889272a33c28901ad3f.600x600x1.jpg|272|Plies|https://images.genius.com/142f4d6c2e6ce44c7607f441746bff25.1000x1000x1.jpg|2007-06-10|2007|6|10|https://genius.com/songs/37362/apple_music_player|337
2893497|Dan Bilzerian|425222|Dan Bilzerian|https://assets.genius.com/images/default_cover_art.png?1550698131|337|T-Pain|https://images.genius.com/6efed4f2f043ca2d708512a157481569.720x720x1.jpg|2016-10-27|2016|10|27|https://genius.com/songs/2893497/apple_music_player|337
55480|5 O'Clock|9698|RevolveR|https://images.genius.com/8bd04bc09ad7c7eedd7520acce15651f.960x960x1.jpg|337|T-Pain|https://images.genius.com/6efed4f2f043ca2d708512a157481569.720x720x1.jpg|2011-09-27|2011|9|27|https://genius.com/songs/55480/apple_music_player|337
2669|Black and Yellow G-Mix||||310|Wiz Khalifa|https://images.genius.com/2ba15f623d81eda09cdc07f50dde02ad.400x400x1.jpg|2010-12-12|2010|12|12|https://genius.com/songs/2669/apple_music_player|337
374013|We Are The World 25 For Haiti|335690|We Are The World|https://images.genius.com/735d739b8b90caa832502b8872ced85d.224x224x1.jpg|383907|Artists For Haiti|https://assets.genius.com/images/default_avatar_300.png?1550698131|2010-02-12|2010|2|12|https://genius.com/songs/374013/apple_music_player|337
3387|Welcome To My Hood|11218|We the Best Forever|https://images.genius.com/bd2d4328b53d5c64f92dae423b41cb7a.1000x1000x1.jpg|158|DJ Khaled|https://images.genius.com/78bbf6a23efa15b7b7e8138e99ed32ed.1000x1000x1.jpg|2011-01-18|2011|1|18|https://genius.com/songs/3387/apple_music_player|337
44380|I'm Sprung|9699|Rappa Ternt Sanga|https://images.genius.com/6113edbb29a8a06620f490327d25d59f.1000x1000x1.jpg|337|T-Pain|https://images.genius.com/6efed4f2f043ca2d708512a157481569.720x720x1.jpg|2005-08-09|2005|8|9|https://genius.com/songs/44380/apple_music_player|337
1234|Got Money|5002|Tha Carter III|https://images.genius.com/70a7ef69242915a9cd1c3f68031e4c0a.1000x1000x1.jpg|4|Lil Wayne|https://images.genius.com/f903dae2533e450c8d3cb233aa846020.745x745x1.jpg|2008-05-27|2008|5|27|https://genius.com/songs/1234/apple_music_player|337
