album_id,album_title,cover_art_url,album_release_year,album_release_month,album_release_day
7712,5 Sparrows for Two Cents,https://images.genius.com/bf7189f137aaf0156ef5e1f9d499de82.500x500x1.jpg,2006,None,None
11411,Place 54,https://images.genius.com/ef2021547b295e7d6b2336ae68ea561a.800x800x1.jpg,2007,None,None
11179,73 Touches (réedition),https://images.genius.com/ca633aa775bce5d77e727651354bbfbc.500x500x1.jpg,2006,None,None
288227,The Hamilton Mixtape,https://images.genius.com/7ddd36cfe52ebd587314cd5a5962dacb.1000x886x1.jpg,2016,12,2
12107,Charity Starts at Home,https://images.genius.com/271003a0ce40816e33d3591cbbfbdca2.500x500x1.jpg,2011,9,27
153397,The Pro-Exclusive EP,https://images.genius.com/4f0a8f1a793cf10fb54b67517a46f68e.1000x1000x1.jpg,2013,None,None
28577,The Procussions,https://images.genius.com/6d80cfc9226032e80095de18bd0f110a.1000x1000x1.jpg,2013,None,None
159309,Tigallerro,https://images.genius.com/dde05f7285316ffb5645b6dca52d9288.622x622x1.jpg,2016,None,None
7712,5 Sparrows for Two Cents,https://images.genius.com/bf7189f137aaf0156ef5e1f9d499de82.500x500x1.jpg,2006,None,None
153187,Milk and Eggs,https://images.genius.com/690c7ebd38635ebb0edc7d2f5e4c6860.1000x1000x1.jpg,2016,None,None
153181,Pale Blue Dot EP,https://images.genius.com/deabfbba16b44dcaade6dde88d403e33.997x1000x1.jpg,2012,None,None
11176,16 Pièces,https://images.genius.com/cb7cd9e626ef3a75d1d43301a575055e.720x720x1.jpg,2010,None,None
7712,5 Sparrows for Two Cents,https://images.genius.com/bf7189f137aaf0156ef5e1f9d499de82.500x500x1.jpg,2006,None,None
340833,RISE UP: Music Inspired by America Divided,https://assets.genius.com/images/default_cover_art.png?1550796438,2017,None,None
11411,Place 54,https://images.genius.com/ef2021547b295e7d6b2336ae68ea561a.800x800x1.jpg,2007,None,None
11176,16 Pièces,https://images.genius.com/cb7cd9e626ef3a75d1d43301a575055e.720x720x1.jpg,2010,None,None
28577,The Procussions,https://images.genius.com/6d80cfc9226032e80095de18bd0f110a.1000x1000x1.jpg,2013,None,None
28577,The Procussions,https://images.genius.com/6d80cfc9226032e80095de18bd0f110a.1000x1000x1.jpg,2013,None,None
19730,Up All Night,https://assets.genius.com/images/default_cover_art.png?1550698131,,,
,,,,,
7712,5 Sparrows for Two Cents,https://images.genius.com/bf7189f137aaf0156ef5e1f9d499de82.500x500x1.jpg,2006,None,None
34503,A Soiree For Skeptics,https://images.genius.com/d23b689edc521146ac84672312449010.700x700x1.jpg,2010,None,None
153397,The Pro-Exclusive EP,https://images.genius.com/4f0a8f1a793cf10fb54b67517a46f68e.1000x1000x1.jpg,2013,None,None
28577,The Procussions,https://images.genius.com/6d80cfc9226032e80095de18bd0f110a.1000x1000x1.jpg,2013,None,None
152595,Of gods and girls,https://images.genius.com/6d5149ee3a8d7eb2f3c25ea107d51f2f.400x400x1.jpg,2006,None,None
7712,5 Sparrows for Two Cents,https://images.genius.com/bf7189f137aaf0156ef5e1f9d499de82.500x500x1.jpg,2006,None,None
7712,5 Sparrows for Two Cents,https://images.genius.com/bf7189f137aaf0156ef5e1f9d499de82.500x500x1.jpg,2006,None,None
153397,The Pro-Exclusive EP,https://images.genius.com/4f0a8f1a793cf10fb54b67517a46f68e.1000x1000x1.jpg,2013,None,None
153167,Friends Enemies Apples Apples,https://images.genius.com/dd01e9e3d0c3847395733038262bdf88.500x500x1.jpg,2009,None,None
