album_id|album_title|cover_art_url|album_release_year|album_release_month|album_release_day
7380|Stankonia|https://images.genius.com/40912f6508c6a73297fccdefb7ed9131.1000x1000x1.jpg|2000|10|31
499569|Born Sinner (Deluxe Version)|https://images.genius.com/e6786c61652abdfe0bdc9cb646f9b1b6.1000x1000x1.jpg|2013|6|18
7359|Aquemini|https://images.genius.com/1d70ec18b556343d079f83245405002c.1000x1000x1.jpg|1998|9|29
7380|Stankonia|https://images.genius.com/40912f6508c6a73297fccdefb7ed9131.1000x1000x1.jpg|2000|10|31
7359|Aquemini|https://images.genius.com/1d70ec18b556343d079f83245405002c.1000x1000x1.jpg|1998|9|29
7359|Aquemini|https://images.genius.com/1d70ec18b556343d079f83245405002c.1000x1000x1.jpg|1998|9|29
41797|Honest|https://images.genius.com/954d4bfb2f1a939623e43520199dcb34.500x500x1.png|2014|4|22
7363|ATLiens|https://images.genius.com/d293509eb8c5aea6fb76de18a66c6b24.999x999x1.jpg|1996|8|27
7359|Aquemini|https://images.genius.com/1d70ec18b556343d079f83245405002c.1000x1000x1.jpg|1998|9|29
7359|Aquemini|https://images.genius.com/1d70ec18b556343d079f83245405002c.1000x1000x1.jpg|1998|9|29
7359|Aquemini|https://images.genius.com/1d70ec18b556343d079f83245405002c.1000x1000x1.jpg|1998|9|29
7380|Stankonia|https://images.genius.com/40912f6508c6a73297fccdefb7ed9131.1000x1000x1.jpg|2000|10|31
7363|ATLiens|https://images.genius.com/d293509eb8c5aea6fb76de18a66c6b24.999x999x1.jpg|1996|8|27
7380|Stankonia|https://images.genius.com/40912f6508c6a73297fccdefb7ed9131.1000x1000x1.jpg|2000|10|31
7363|ATLiens|https://images.genius.com/d293509eb8c5aea6fb76de18a66c6b24.999x999x1.jpg|1996|8|27
738|Sir Lucious Left Foot... The Son of Chico Dusty|https://images.genius.com/d490a9246c93be0a14dc0d13699d97a2.908x908x1.jpg|2010|None|None
7380|Stankonia|https://images.genius.com/40912f6508c6a73297fccdefb7ed9131.1000x1000x1.jpg|2000|10|31
7380|Stankonia|https://images.genius.com/40912f6508c6a73297fccdefb7ed9131.1000x1000x1.jpg|2000|10|31
7380|Stankonia|https://images.genius.com/40912f6508c6a73297fccdefb7ed9131.1000x1000x1.jpg|2000|10|31
171334|Speakerboxxx / The Love Below|https://images.genius.com/9bc7c70983aa3795eb30f7793b30ca3a.1000x1000x1.png|2003|9|23
7359|Aquemini|https://images.genius.com/1d70ec18b556343d079f83245405002c.1000x1000x1.jpg|1998|9|29
7380|Stankonia|https://images.genius.com/40912f6508c6a73297fccdefb7ed9131.1000x1000x1.jpg|2000|10|31
3439|Still Standing|https://images.genius.com/9919c43f01d70486f28f95c9108686cd.497x500x1.jpg|1998|4|7
7380|Stankonia|https://images.genius.com/40912f6508c6a73297fccdefb7ed9131.1000x1000x1.jpg|2000|10|31
7380|Stankonia|https://images.genius.com/40912f6508c6a73297fccdefb7ed9131.1000x1000x1.jpg|2000|10|31
7363|ATLiens|https://images.genius.com/d293509eb8c5aea6fb76de18a66c6b24.999x999x1.jpg|1996|8|27
7380|Stankonia|https://images.genius.com/40912f6508c6a73297fccdefb7ed9131.1000x1000x1.jpg|2000|10|31
