song_id|song_title|song_release_date|song_release_year|song_release_month|song_release_day|apple_music_player_url
131845|Blurred Lines|2013-03-26|2013|3|26|https://genius.com/songs/131845/apple_music_player
139968|Get Lucky|2013-04-19|2013|4|19|https://genius.com/songs/139968/apple_music_player
2992529|Havana|2017-08-03|2017|8|3|https://genius.com/songs/2992529/apple_music_player
722278|Alright|2015-03-15|2015|3|15|https://genius.com/songs/722278/apple_music_player
3120234|Feels|2017-06-15|2017|6|15|https://genius.com/songs/3120234/apple_music_player
3786530|APESHIT|2018-06-16|2018|6|16|https://genius.com/songs/3786530/apple_music_player
154031|Happy|2013-11-21|2013|11|21|https://genius.com/songs/154031/apple_music_player
433098|About The Money|2014-06-03|2014|6|3|https://genius.com/songs/433098/apple_music_player
133410|IFHY|2013-03-29|2013|3|29|https://genius.com/songs/133410/apple_music_player
3298826|Lemon|2017-11-01|2017|11|1|https://genius.com/songs/3298826/apple_music_player
3383633|Stir Fry|2017-12-20|2017|12|20|https://genius.com/songs/3383633/apple_music_player
52022|Gotta Have It|2011-12-06|2011|12|6|https://genius.com/songs/52022/apple_music_player
2842078|Pink + White|2016-08-20|2016|8|20|https://genius.com/songs/2842078/apple_music_player
179701|Oceans|2013-07-04|2013|7|4|https://genius.com/songs/179701/apple_music_player
3681285|​sweetener|2018-08-17|2018|8|17|https://genius.com/songs/3681285/apple_music_player
2421955|30 Hours|2016-02-12|2016|2|12|https://genius.com/songs/2421955/apple_music_player
299368|Blow|2013-12-13|2013|12|13|https://genius.com/songs/299368/apple_music_player
3681276|​R.E.M|2018-08-17|2018|8|17|https://genius.com/songs/3681276/apple_music_player
356525|Move That Dope|2014-04-22|2014|4|22|https://genius.com/songs/356525/apple_music_player
90477|​good kid|2012-10-22|2012|10|22|https://genius.com/songs/90477/apple_music_player
3690801|​the light is coming|2018-06-20|2018|6|20|https://genius.com/songs/3690801/apple_music_player
78957|Sweet Life|2012-07-06|2012|7|6|https://genius.com/songs/78957/apple_music_player
2884343|Supermodel|2017-06-09|2017|6|9|https://genius.com/songs/2884343/apple_music_player
152925|Objects In The Mirror|2013-06-18|2013|6|18|https://genius.com/songs/152925/apple_music_player
3279181|Havana (Remix)|2017-11-12|2017|11|12|https://genius.com/songs/3279181/apple_music_player
160321|Feds Watching|2013-07-22|2013|7|22|https://genius.com/songs/160321/apple_music_player
3892702|Mooo!|2018-08-10|2018|8|10|https://genius.com/songs/3892702/apple_music_player
181082|BBC|2013-07-04|2013|7|4|https://genius.com/songs/181082/apple_music_player
2378981|Black Friday|2015-11-27|2015|11|27|https://genius.com/songs/2378981/apple_music_player
3786536|NICE|2018-06-16|2018|6|16|https://genius.com/songs/3786536/apple_music_player
3418569|​get well soon|2018-08-17|2018|8|17|https://genius.com/songs/3418569/apple_music_player
449654|No Mediocre|2014-06-17|2014|6|17|https://genius.com/songs/449654/apple_music_player
1113|Drop It Like It's Hot|2004-09-12|2004|9|12|https://genius.com/songs/1113/apple_music_player
63171|Glory|2012-01-17|2012|1|17|https://genius.com/songs/63171/apple_music_player
3876988|SKELETONS|2018-08-03|2018|8|3|https://genius.com/songs/3876988/apple_music_player
180837|Jay Z Blue|2013-07-13|2013|7|13|https://genius.com/songs/180837/apple_music_player
3209332|Neon Guts|2017-08-25|2017|8|25|https://genius.com/songs/3209332/apple_music_player
124806|Burgundy|2013-08-20|2013|8|20|https://genius.com/songs/124806/apple_music_player
3681281|​successful|2018-08-17|2018|8|17|https://genius.com/songs/3681281/apple_music_player
2038091|Freedom!|2015-06-30|2015|6|30|https://genius.com/songs/2038091/apple_music_player
2494601|Safari|2016-06-16|2016|6|16|https://genius.com/songs/2494601/apple_music_player
164513|Twerk It (Remix)|2013-06-28|2013|6|28|https://genius.com/songs/164513/apple_music_player
52057|Trouble on My Mind|2011-11-08|2011|11|8|https://genius.com/songs/52057/apple_music_player
78969|End/Golden Girl|2012-07-10|2012|7|10|https://genius.com/songs/78969/apple_music_player
151357|Lose Yourself to Dance|2013-08-13|2013|8|13|https://genius.com/songs/151357/apple_music_player
147561|Twerk It|2013-06-17|2013|6|17|https://genius.com/songs/147561/apple_music_player
299152|Superpower|2013-12-13|2013|12|13|https://genius.com/songs/299152/apple_music_player
3037074|Sangria Wine|2018-05-18|2018|5|18|https://genius.com/songs/3037074/apple_music_player
2867466|By Design|2016-12-16|2016|12|16|https://genius.com/songs/2867466/apple_music_player
24440|I Just Wanna Love U (Give it 2 Me)|2000-10-17|2000|10|17|https://genius.com/songs/24440/apple_music_player
2368201|WTF (Where They From)|2015-11-12|2015|11|12|https://genius.com/songs/2368201/apple_music_player
370411|Marilyn Monroe|2014-03-03|2014|3|3|https://genius.com/songs/370411/apple_music_player
385645|It's On Again|2014-03-31|2014|3|31|https://genius.com/songs/385645/apple_music_player
3835465|Hurt Feelings|2018-08-03|2018|8|3|https://genius.com/songs/3835465/apple_music_player
3588100|Lemon [Drake Remix]|2018-03-17|2018|3|17|https://genius.com/songs/3588100/apple_music_player
1341|Excuse Me Miss|2003-02-04|2003|2|4|https://genius.com/songs/1341/apple_music_player
506780|Driving Ms. Daisy|2014-08-27|2014|8|27|https://genius.com/songs/506780/apple_music_player
4385|Hollaback Girl|2005-03-15|2005|3|15|https://genius.com/songs/4385/apple_music_player
174384|Get Like Me|2013-07-02|2013|7|2|https://genius.com/songs/174384/apple_music_player
3753346|​blazed|2018-08-17|2018|8|17|https://genius.com/songs/3753346/apple_music_player
3681288|​borderline|2018-08-17|2018|8|17|https://genius.com/songs/3681288/apple_music_player
397946|Sing|2014-04-08|2014|4|8|https://genius.com/songs/397946/apple_music_player
178301|Nothing Is Stopping You|2013-08-27|2013|8|27|https://genius.com/songs/178301/apple_music_player
51898|Lift Off|2011-08-08|2011|8|8|https://genius.com/songs/51898/apple_music_player
35301|Hot in Herre|2002-04-16|2002|4|16|https://genius.com/songs/35301/apple_music_player
3225333|Havana (No Rap Version)|2017-09-06|2017|9|6|https://genius.com/songs/3225333/apple_music_player
