song_id,song_title,song_release_date,song_release_year,song_release_month,song_release_day,apple_music_player_url
90478,​m.A.A.d city,2012-10-22,2012,10,22,https://genius.com/songs/90478/apple_music_player
3047142,XXX.,2017-04-14,2017,4,14,https://genius.com/songs/3047142/apple_music_player
90473,Bitch, Don't Kill My Vibe,2012-10-22,2012,10,22,https://genius.com/songs/90473/apple_music_player
92856,Poetic Justice,2012-10-22,2012,10,22,https://genius.com/songs/92856/apple_music_player
721659,King Kunta,2015-03-15,2015,3,15,https://genius.com/songs/721659/apple_music_player
3047141,LOVE.,2017-04-14,2017,4,14,https://genius.com/songs/3047141/apple_music_player
722278,Alright,2015-03-15,2015,3,15,https://genius.com/songs/722278/apple_music_player
3047135,LOYALTY.,2017-04-14,2017,4,14,https://genius.com/songs/3047135/apple_music_player
3047132,ELEMENT.,2017-04-14,2017,4,14,https://genius.com/songs/3047132/apple_music_player
90479,Sing About Me, I'm Dying of Thirst,2012-10-22,2012,10,22,https://genius.com/songs/90479/apple_music_player
51801,A.D.H.D,2011-07-02,2011,7,2,https://genius.com/songs/51801/apple_music_player
3429382,King's Dead,2018-01-11,2018,1,11,https://genius.com/songs/3429382/apple_music_player
3412272,All The Stars,2018-01-04,2018,1,4,https://genius.com/songs/3412272/apple_music_player
721854,Mortal Man,2015-03-15,2015,3,15,https://genius.com/songs/721854/apple_music_player
722263,Wesley's Theory,2015-03-23,2015,3,23,https://genius.com/songs/722263/apple_music_player
721842,​u,2015-03-15,2015,3,15,https://genius.com/songs/721842/apple_music_player
722271,These Walls,2015-10-13,2015,10,13,https://genius.com/songs/722271/apple_music_player
722284,Hood Politics,2015-03-15,2015,3,15,https://genius.com/songs/722284/apple_music_player
3047134,FEEL.,2017-04-14,2017,4,14,https://genius.com/songs/3047134/apple_music_player
3047140,LUST.,2017-04-14,2017,4,14,https://genius.com/songs/3047140/apple_music_player
128497,Bitch, Don't Kill My Vibe (Remix),2013-03-19,2013,3,19,https://genius.com/songs/128497/apple_music_player
3047131,YAH.,2017-04-14,2017,4,14,https://genius.com/songs/3047131/apple_music_player
3487532,Pray For Me,2018-02-02,2018,2,2,https://genius.com/songs/3487532/apple_music_player
3047145,GOD.,2017-04-14,2017,4,14,https://genius.com/songs/3047145/apple_music_player
270020,Man of tHe Year,2013-11-19,2013,11,19,https://genius.com/songs/270020/apple_music_player
2472238,THat Part,2016-05-13,2016,5,13,https://genius.com/songs/2472238/apple_music_player
2817199,THat Part (Black Hippy Remix),2016-07-07,2016,7,7,https://genius.com/songs/2817199/apple_music_player
3487546,X,2018-02-09,2018,2,9,https://genius.com/songs/3487546/apple_music_player
722279,For Sale? (Interlude),2015-03-15,2015,3,15,https://genius.com/songs/722279/apple_music_player
722287,Complexion (A Zulu Love),2015-03-15,2015,3,15,https://genius.com/songs/722287/apple_music_player
51805,The Spiteful Chant,2011-07-02,2011,7,2,https://genius.com/songs/51805/apple_music_player
2378981,Black Friday,2015-11-27,2015,11,27,https://genius.com/songs/2378981/apple_music_player
3487555,Big Shot,2018-02-09,2018,2,9,https://genius.com/songs/3487555/apple_music_player
51800,Keisha's Song (Her Pain),2011-07-02,2011,7,2,https://genius.com/songs/51800/apple_music_player
51513,Hol' Up,2011-07-02,2011,7,2,https://genius.com/songs/51513/apple_music_player
3487573,Paramedic!,2018-02-09,2018,2,9,https://genius.com/songs/3487573/apple_music_player
722288,You Ain't Gotta Lie (Momma Said),2015-03-15,2015,3,15,https://genius.com/songs/722288/apple_music_player
2433511,​untitled 05 | 09.21.2014.,2016-03-03,2016,3,3,https://genius.com/songs/2433511/apple_music_player
51799,No Makeup (Her Vice),2011-07-02,2011,7,2,https://genius.com/songs/51799/apple_music_player
192561,Gangsta,2014-02-25,2014,2,25,https://genius.com/songs/192561/apple_music_player
3487548,The Ways,2018-02-09,2018,2,9,https://genius.com/songs/3487548/apple_music_player
62489,There He Go,2012-01-14,2012,1,14,https://genius.com/songs/62489/apple_music_player
396265,Maan,2014-04-05,2014,4,5,https://genius.com/songs/396265/apple_music_player
3487545,Black Panther,2018-02-09,2018,2,9,https://genius.com/songs/3487545/apple_music_player
